#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z
36.5354744213867,-5.96466374423032,20.85495,19.42202,18.80654,18.55754,18.42712,6,1.216127,1.136444,1.05059,0.9385415,0.9678228,1.432116,1.350554,1.247159,1.206612,1.398291,0.226284,0.1423891,0.05916807,0.01820712,4.564552E-05,0.07348596,0.6720355,0.7890484,0.8741307,0.5472714,80.22492,68.99763,101.0069,136.634,68.39105,0.3161014,0.2087585,0.0667114,0.01737104,0.02605462,0.1471374,0.6673508,0.8323337,0.9999303,0.9998112,80.20002,68.73083,101.112,66.03836,104.6668
36.5204867896016,-5.82557671730893,20.47793,19.34051,18.8657,18.62594,18.51499,6,1.201512,1.194441,1.161427,1.005539,0.9961876,1.586342,1.379328,1.224069,1.168071,1.072222,0.1795702,0.05879693,0.00636655,0.01155955,7.678937E-05,0.08795418,0.1429501,0.6109207,0.9996764,0.4056995,70.86999,70.51,67.12109,65.52224,37.48739,0.2684055,0.08778179,0.007587277,0.01658508,0.004223001,0.1000847,0.2500194,0.6469488,0.9997577,0.4328779,70.47604,70.51923,67.09829,65.33699,72.36808
36.5541449299026,-5.86999371128425,23.12834,20.2688,18.92495,17.73534,17.07626,6,1.203487,1.201243,1.143857,0.9849248,0.9500003,1.861053,1.435518,1.324777,1.191543,1.249961,1.705266,0.001125294,0.0403658,0.009495948,0.0004575273,0.05,0.6614098,0.8364109,0.58759,0.5891421,44.11538,37.19501,101.3742,99.36431,69.88966,0.9926293,0.001413785,0.03127334,0.002441557,0.0004651408,0.05,0.6119998,0.9684117,0.2792044,0.5296258,48.18967,37.19457,66.95486,135.1122,69.88985
36.5260544598766,-5.80085035811879,22.81155,20.07345,19.05222,18.682,18.46032,6,1.188256,1.182745,1.16861,1.009338,0.9891388,2.346214,1.326246,1.271711,1.246085,1.419625,1.697535,0.0609591,0.03780086,0.04408412,1.240876E-05,0.05,0.05,0.9597304,0.9997477,0.7069442,23.50393,69.94729,134.7628,94.55505,68.78297,1.597579,0.08373467,0.043266,0.1212491,1.9453E-05,0.05,0.2499381,0.9733351,0.9997808,0.7754198,23.80942,69.95238,62.75316,135.7991,68.79638
36.4453998789447,-5.99116548732524,21.15999,19.70523,19.16616,18.91732,18.6848,6,1.210346,1.237529,1.148284,1.021806,0.9680332,1.130562,1.36241,1.340396,1.351325,1.367171,0.7084102,0.05397967,0.09926475,0.06444073,0.06760708,0.2146359,0.2431481,0.8804976,0.9999886,0.2965387,14.14121,41.83286,130.5404,116.0766,129.3024,0.7327721,0.06977493,0.1429874,0.07522991,0.1123217,0.4335137,0.399745,0.9036795,0.9924626,0.2502615,23.67944,41.79061,130.3184,41.24908,129.2978
36.4251083563065,-5.8556270906352,24.1504,20.59421,19.2234,18.56736,18.19628,6,1.216295,1.199657,1.130258,1.024873,1.041669,2.263832,1.308742,1.174319,1.22682,1.283777,0.5684448,0.06718181,0.03100134,0.0004091153,0.1193513,0.0971251,0.2499213,0.2568625,0.7467301,0.201269,176.0655,73.57305,102.3962,65.02789,66.5415,1.137146,0.1054245,0.05284332,0.00769138,0.1693727,0.05816621,0.3919789,0.200015,0.7321379,0.1500668,176.0655,73.53072,102.3983,65.98047,66.2245
36.5624616550431,-5.79050820073132,23.54404,20.69507,19.2268,18.3837,17.89487,6,1.190636,1.167288,1.171999,1.004223,0.9648378,0.4587576,1.346347,1.381583,1.237243,1.142538,0.3656262,4.184202E-06,0.06703347,0.02297305,3.275148E-05,0.05,0.7246877,0.9750086,0.7794628,0.6131868,104.8755,69.03408,71.64698,71.14938,69.29836,0.7223036,1.221079E-07,0.07872009,0.02730079,6.447078E-05,0.05,0.752421,0.9794424,0.8550705,0.5377997,103.5023,69.10214,71.14587,70.57024,69.2949
36.4947885592332,-5.84407169941987,23.28714,20.66779,19.2397,17.88762,17.13094,6,1.212163,1.202117,1.149311,1.008558,1.014266,2.086751,1.455977,1.246467,1.256068,1.228302,18.57422,0.05953367,0.0603204,0.009929423,0.01815278,0.09999092,0.2565116,0.1487802,0.9961118,0.3924753,113.2412,69.04829,106.4501,64.75533,39.05256,4.212819,0.08700365,0.1041248,0.01257942,0.03103106,0.1999954,0.3499901,0.1465567,0.9998173,0.2998799,107.8109,69.03522,106.472,64.65778,39.05556
36.3680684603666,-5.8134205857743,23.07026,20.77526,19.25568,17.78605,16.94745,6,1.19305,1.155986,1.148497,1.060772,1.024655,0.248275,1.317381,1.233649,1.293137,1.301826,0.4562751,0.0003030867,0.0270618,0.0206843,0.009819754,0.05,0.7666792,0.9171677,0.9661188,0.9951474,57.37829,104.6754,99.42233,63.43433,71.59296,0.8082002,0,0.03240866,0.02541689,0.01225127,0.05,0.7567991,0.9315209,0.9789183,0.9965869,54.67443,104.6996,99.50821,63.32721,71.60855
36.4501617651634,-5.86547341203691,23.48268,20.6772,19.26141,18.47068,18.03514,6,1.21669,1.202433,1.129102,1.011968,1.038226,2.278441,1.778808,1.575837,1.460107,1.578035,29.67083,0.08209689,0.05946306,0.03169527,0.1078563,0.2791736,0.999707,0.6349751,0.8437831,0.190509,127.8068,111.1524,122.2138,98.20162,50.12558,6.596524,0.112927,0.06498437,0.02894996,0.1503706,0.05,0.9999524,0.7498602,0.8379127,0.4199007,117.5004,110.5157,123.4923,98.20655,48.14086
36.402699367874,-5.94789588603823,24.17418,20.78835,19.27176,18.22424,17.63026,6,1.215724,1.191569,1.068133,0.9979862,0.9986151,0.1909007,1.28867,1.171642,1.185002,1.26631,0.4373827,0.1154316,1.380283E-05,1.064749E-05,0.0001072073,0.08460592,0.9073268,0.7220556,0.9207869,0.5296819,23.40904,43.00642,132.5083,131.9623,69.74281,0.7881525,0.1659821,1.845858E-05,5.918124E-05,0,0.08456337,0.9056165,0.6903561,0.9570248,0.4000421,23.74256,43.50256,132.5899,131.9735,69.73994
36.4483499669295,-5.9104226431328,21.22472,19.9077,19.35465,19.14227,19.04107,6,1.215267,1.19393,1.099574,0.9916652,1.027078,1.87578,1.303997,1.187051,1.237049,1.153709,0.7925444,0.07504494,0.0187053,0.06768309,0.04362305,0.05,0.2995912,0.9860725,0.4606586,0.9998556,33.44022,68.95151,97.32389,128.3314,70.88979,0.4115599,0.1190906,0.02275918,0.09841518,0.06710204,0.09830151,0.499978,0.9887104,0.5508075,0.9997903,47.53131,69.04228,67.80753,128.3559,70.63278
36.382245407395,-6.00218411208036,23.04009,20.639,19.3626,18.69424,18.29288,6,1.303245,1.22211,1.183606,0.9888351,0.9655929,8.039035,10.48625,4.924695,1.084755,2.737238,29.67592,0.009993245,0.1032758,5.809325E-05,6.926544E-05,0.231728,0.9853669,0.693797,0.468872,0.5179484,116.5015,35.51926,18.13043,73.8896,60.93027,47.60865,0.01462798,0.153088,0,0.0001523726,0.05,0.9696838,0.776656,0.3499726,0.8734347,116.2957,35.69319,17.01636,73.92083,60.9541
36.3817361401698,-5.95210304949918,22.99934,20.84345,19.37561,18.25087,17.65734,6,1.229547,1.182075,1.061183,1.007094,0.9813264,1.845066,1.265558,1.209595,1.213319,1.225545,4.333267,0.0001214018,0.01242708,0,0.0002401748,0.05,0.8975192,0.998764,0.7499232,0.6555858,84.88905,107.608,100.9507,130.5543,69.91176,2.682912,3.456713E-06,0.01335994,0.0001200345,0.0007531859,0.05,0.7921989,0.9997454,0.5959049,0.7069985,85.0977,107.6228,100.9337,130.5151,69.90947
36.5186002432137,-5.82967814246322,24.01441,20.77673,19.38576,18.05542,17.35059,6,1.20343,1.195929,1.159594,1.004816,0.9979568,-9999,1.246561,1.277421,1.205105,1.195493,0.001095205,0.003209927,0.01126769,0.0001557417,2.350422E-05,0.3896256,0.1283372,0.9139245,0.8315577,0.8221576,131.6948,107.601,104.3247,66.13324,107.6896,0.001734987,0.0002024275,0.0128899,3.526481E-05,0,0.3881596,0.7134988,0.9897362,0.9584098,0.9209492,131.6734,107.816,69.75771,66.08761,107.6846
36.3671990889466,-5.98585042853667,23.06301,20.86379,19.43912,18.18764,17.47792,6,1.235917,1.192077,1.041553,0.9927576,0.9665362,0.6467806,1.489516,1.22226,1.25425,1.228475,0.07832024,3.771928E-05,0.02857364,0.02330266,0.08773642,0.2111496,0.7731206,0.8826829,0.292859,0.4083082,41.03393,111.8363,100.5575,131.2468,73.58405,0.1551868,0.00783362,0.03421374,0.05099855,0.1359743,0.2378196,0.6207832,0.9067382,0.1500109,0.5266878,40.10395,37.63269,100.6198,131.2281,73.70363
36.4501520682349,-5.85010435302306,20.86779,19.79999,19.48498,19.39826,19.34265,6,1.216698,1.202884,1.138256,1.019726,1.03757,1.155627,1.306612,1.234311,1.122919,1.505569,0.07071164,0.1204482,0.05349102,0.007608721,0.1125126,0.2513625,0.4223089,0.1799677,0.6851142,0.6998878,120.1841,70.57146,103.6704,63.98383,98.41172,0.1263582,0.1758072,0.09217136,0.008899591,0.1291666,0.1981615,0.5558903,0.1502053,0.7033763,0.9998589,120.6713,70.51918,103.6316,63.97796,68.73403
36.446408706179,-5.87845793908551,24.79524,20.86871,19.58037,19.06485,18.7348,6,1.216439,1.200953,1.120332,1.00705,1.037919,-9999,1.344005,1.280379,1.170774,1.071255,0.0484044,0.002469391,0.00297766,0.0216656,0.07675238,0.6539381,0.6120516,0.8555344,0.8873524,0.1499606,58.47318,72.67634,135.6428,64.36351,66.81623,0.07679558,0.01884598,0.008834248,0.01175589,0.1220147,0.8085071,0.1150886,0.9542041,0.7320917,0.3000224,58.35164,72.60814,62.30351,64.66479,67.0096
36.5294202037369,-5.88945091181143,20.96983,19.95147,19.59538,19.42943,19.27863,6,1.214913,1.19025,1.125517,0.9784341,0.9898011,1.554043,1.533287,1.261014,1.176049,1.096091,0.08946554,0.0741636,0.05065056,0.0002353789,4.83647E-05,0.2497618,0.5226167,0.1494841,0.7974847,0.05,69.00736,70.64332,130.0714,99.87636,40.53533,0.1409915,0.1158922,0.08402889,0.0008083344,0.0002564526,0.1709374,0.6484055,0.1496489,0.8554423,0.2473861,68.90227,70.61694,130.0652,99.87809,40.53223
36.5251232021833,-5.96558870538391,23.45491,20.95623,19.61916,18.54852,17.96316,6,1.21634,1.139148,1.051132,0.9409355,0.9713595,1.763631,1.353369,1.184755,1.253584,1.28517,29.66951,0.07248378,0.05829957,0.04510168,0.01117121,0.05,0.6872469,0.2999561,0.6174493,0.9997934,86.14339,42.53823,102.6804,44.7095,70.39394,16.157,0.0963975,0.08560867,0.05363605,0.01392403,0.05,0.7508736,0.3500398,0.693564,0.9997641,85.67117,42.98495,102.7059,44.65065,70.37098
36.5236655194319,-5.92526049779526,23.27673,21.04917,19.63085,18.71525,18.18586,6,1.216266,1.173465,1.094185,0.9646681,0.987192,2.06463,1.110731,1.120349,1.138364,1.156275,6.954765,0.01387836,2.822435E-05,0.001384533,0.002083028,0.09128617,0.2012345,0.5418603,0.8823624,0.7504153,176.0546,71.6244,101.2266,132.0812,37.1138,2.448916,0.01050044,0.001037169,0.001314233,0.003216689,0.299715,0.3727783,0.4729854,0.9434693,0.8538323,176.0546,71.63937,101.3617,132.1086,37.09237
36.3562626605526,-5.85138820366088,21.99614,20.27237,19.67645,19.45421,19.4215,6,1.198934,1.153445,1.119818,1.053877,1.010417,1.090855,1.321869,1.193131,1.389263,0.9763719,0.1773494,0.1034337,0.0009838886,0.04242618,0.06258845,0.09966229,0.7041075,0.7675498,0.9357906,0.6152143,74.58043,70.16432,68.55804,135.6945,41.54623,0.3043542,0.1489467,0.008279587,0.03272143,0.1275562,0.1977644,0.8095738,0.9998285,0.9996867,0.5657851,73.33509,70.56651,67.6758,62.16994,62.97823
36.3892416617009,-5.93682945321462,24.37575,20.99817,19.67646,18.64327,18.02922,6,1.225171,1.179322,1.072539,1.011701,0.9908303,1.959642,1.465598,1.252094,1.249001,1.283062,29.67342,0.1386958,3.990025E-06,0.04406782,0.0001882565,0.1751506,0.5006623,0.5343133,0.9999013,0.4141712,95.188,45.01665,64.9369,63.16382,71.11095,47.73164,0.199985,0.0001811851,0.04463187,6.179183E-05,0.0745496,0.5240748,0.5590494,0.9998363,0.3606451,98.73693,44.25616,65.04062,62.55825,71.10236
36.3640341395349,-5.91317976272857,21.57593,20.26028,19.68415,19.44651,19.29007,6,1.213166,1.172847,1.082822,1.029107,0.9910172,1.962749,1.333845,1.364284,1.210483,1.346443,0.000300566,0.0989093,0.07766102,0.06810131,0.0006290507,0.2323876,0.975177,0.0761055,0.7601777,0.7694652,125.389,73.13148,107.1321,130.0043,105.5969,0.0016127,0.1464698,0.125823,0.08781094,0.1040526,0.07169707,0.9722145,0.3999919,0.8303712,0.9120568,125.7374,38.94146,107.2243,130.0435,102.9648
36.4569805401744,-5.8442998770423,23.7381,20.97948,19.68487,18.35596,17.66021,6,1.216338,1.203249,1.142812,1.020587,1.034359,2.191191,1.283078,1.280345,1.345498,1.322981,19.12249,0.0145378,0.03109692,0.02497642,0.06908158,0.05,0.2329793,0.8511563,0.9997879,0.7529422,19.80845,104.3738,101.173,62.35426,40.87571,5.292717,0.05924676,0.03737582,0.02923969,0.084079,0.05,0.05015122,0.854507,0.9999683,0.8158717,18.9457,104.3438,101.5931,62.30166,71.18935
36.5098332283277,-5.99982100682602,21.20679,20.09289,19.71365,19.48261,19.3329,6,1.237805,1.226207,1.07902,1.072229,0.9581054,2.081345,1.467271,1.326697,1.336564,1.215809,1.564182,0.1007133,0.04718997,0.06272905,0.1709261,0.3756866,0.9177303,0.8089007,0.05,0.1928592,22.14258,41.94775,158.5074,41.69894,94.2929,1.025992,0.1381734,0.05431812,0.1027007,0.159988,0.3679722,0.9184375,0.8367773,0.2000006,0.6489654,10.50537,41.98277,158.429,41.74835,99.49974
36.5312839891411,-5.9494310048521,20.93784,20.07342,19.82471,19.7141,19.60755,6,1.217471,1.149897,1.068297,0.9487984,0.9748463,1.538176,1.449309,1.247691,1.168359,1.19514,0.1115442,0.04767881,0.05325861,0.03502942,0.07869077,0.200027,0.4550022,0.2497472,0.7062381,0.3958766,54.0355,70.48248,129.5325,130.4018,64.68951,0.1608431,0.06983895,0.07554641,0.04210178,0.137666,0.1664573,0.3943553,0.3286356,0.7580865,0.1464661,49.74807,70.46759,129.5011,130.319,50.08227
36.4877403086823,-5.91374132963329,24.2434,21.42629,19.9449,18.29201,17.29155,6,1.21569,1.187426,1.101772,0.9786007,1.010541,1.951205,1.139363,1.397339,1.232781,1.222547,19.12766,0.004161236,0.002958384,0.0001344067,0.03703137,0.05,0.2849126,0.4496662,0.903727,0.5815191,139.7595,37.10701,63.93914,62.86581,101.1363,4.252543,0.003102445,0.002301764,0,0.127823,0.05,0.3841173,0.2357074,0.9372553,0.9998308,138.089,37.02133,63.31934,62.86794,70.11602
36.4583591754291,-5.79487938252482,22.94822,21.1448,19.964,19.443,19.11962,6,1.215054,1.193413,1.167499,1.050981,1.012276,2.35263,1.478414,1.358343,1.326491,1.375137,0.233712,0.08836542,0.1060404,0.0001077033,0.06805397,0.05,0.1505156,0.4261551,0.8118345,0.2001261,36.69614,71.5795,104.4894,94.20066,73.99493,0.3788686,0.1445452,0.1555928,3.528193E-05,0.1149632,0.07675058,0.3003447,0.579931,0.7833784,0.2010051,31.94417,71.59818,104.7049,94.21692,73.93246
36.3879550443271,-5.90312993556684,24.05017,21.42899,19.97039,19.26528,18.79869,6,1.211461,1.175966,1.092278,1.025493,1.005257,-9999,1.250126,1.144161,1.188948,1.237361,0.0005910576,0.008155834,0.04651908,0.008693936,1.881056E-05,0.05,0.2597019,0.3989351,0.4026556,0.902673,128.8313,41.11089,102.2734,134.3018,107.897,0.0009213295,0.01180163,0.07083066,0.02563404,0.0005998947,0.09810506,0.2448021,0.3499063,0.2082136,0.9843881,128.9042,41.14083,102.2584,134.0706,107.8532
36.3653139146524,-5.9418100857632,23.81815,20.94325,19.97339,19.60824,19.4022,6,1.220582,1.180173,1.06495,1.016155,0.9810564,0.8163061,1.221721,1.003109,1.209649,1.27065,9.886478,0.01705635,0,3.695676E-05,0.1042844,0.05,0.8263239,0.8499211,0.5421146,0.8964322,131.5128,104.4461,134.1327,133.6494,70.80187,1.416573,0.01882017,6.411789E-05,0.0183918,0.1587846,0.05,0.8522735,0.6093852,0.3826841,0.8492194,125.6819,104.5073,134.1238,100.2232,71.37782
36.5675590579696,-5.90749478214145,24.63464,21.72119,19.98792,18.93808,18.50467,6,1.211713,1.19145,1.116353,0.9629472,0.9398546,-9999,0.9829431,1.336526,1.39837,0.9592874,1.45689E-06,0.007261368,0.1652249,0.1115161,0,0.07984371,0.3691975,0.6998433,0.8687513,0.7470367,65.25617,37.76185,92.7828,130.831,105.3852,2.890495E-05,2.292585E-05,0.2146244,0.1542269,0,0.1697062,0.1960409,0.7499897,0.8906284,0.5181535,65.40566,110.8504,95.76968,130.4721,105.4002
36.4470804986411,-5.98066877231655,21.27511,20.33502,20.02066,19.90775,19.94483,6,1.230014,1.160619,1.04567,0.9681594,0.9731658,1.578672,1.351422,1.20914,1.074446,1.204903,0.3018912,0.08473098,0.07045635,0.05642777,0.2237554,0.05,0.4768228,0.3496678,0.3498472,0.20494,51.11138,68.67584,104.5513,11.45877,46.63779,0.4421397,0.1275139,0.1186274,0.09228513,0.2537932,0.09140769,0.6756137,0.2003994,0.2500308,0.5135006,49.9495,69.10948,104.5463,11.4057,47.83677
36.4958312330693,-5.97814159870135,23.70836,21.40272,20.03468,19.04142,18.4633,6,1.225839,1.138922,1.042331,0.9473238,0.9712354,0.6757464,1.465379,1.127702,1.210769,1.14099,0.4563437,0.160543,0.05179313,0.0628792,0.09480571,0.05,0.7194577,0.1962529,0.3997554,0.1998939,126.9934,44.16525,102.7612,42.05485,73.62609,0.0392796,0.2442219,0.07210632,0.1055073,0.1449373,0.133259,0.6995688,0.2888893,0.2000175,0.4000056,164.6434,43.48862,102.7438,42.02594,73.8578
36.4773523358622,-5.90737047844261,23.03819,21.52398,20.0682,19.1538,18.6902,6,1.215789,1.191628,1.105484,0.9835965,1.016936,0.4235291,1.037027,1.294269,1.252612,1.22474,0.1895669,0.0001367862,0.0002523794,0,0.06129561,0.1370759,0.4682424,0.741393,0.7499607,0.3016982,132.5078,63.87593,97.71987,63.00824,43.32382,0.3789757,5.991475E-05,0,0.005985457,0.09098274,0.1155028,0.3221801,0.9500048,0.3272728,0.3586578,129.5548,63.74076,97.75586,133.9778,43.35467
36.5155929709668,-5.90281077697747,25.90586,21.67325,20.08287,19.00528,18.39636,6,1.216019,1.187584,1.113262,0.9760537,0.9980679,-9999,1.417091,1.286071,1.146537,1.101062,0.06973486,0.1348026,5.214993E-05,0.03048566,3.123452E-05,0.9998769,0.5900676,0.6409162,0.3151542,0.9208142,83.02047,73.15563,66.59647,131.1569,105.983,0.0781899,0.1824305,4.340422E-05,0.03542372,0.0002329121,0.9998176,0.6663054,0.7448665,0.3999717,0.5387449,83.8638,72.94717,66.48107,131.2581,105.9701
36.4652461373214,-5.93238507268042,21.84365,20.60676,20.11743,19.88114,19.86864,6,1.21677,1.182596,1.085484,0.9778128,1.009466,1.028625,1.158232,1.171419,1.137079,1.041735,0.06515794,0.004457722,0.04592578,0.01817667,0.1500268,0.1812715,0.4443663,0.3997523,0.3490375,0.09890354,161.9229,103.8716,104.8607,132.8646,48.41133,0.1147564,0.0009466484,0.09199833,0.03827696,0.2142939,0.1389553,0.4373982,0.1605172,0.2000095,0.1641658,161.9472,104.9779,104.8744,132.8884,47.21415
36.3604366055461,-5.9704071417293,21.51869,20.49254,20.21813,20.11935,20.09606,6,1.226469,1.18814,1.049487,1.002583,0.9707464,0.6625574,1.397885,1.123252,1.118414,1.260655,0.1889428,0.008332971,0.1067669,0.03587094,0.3451635,0.09880289,0.7046716,0.1985364,0.3500928,0.3659042,141.4671,105.8866,106.8229,126.2091,50.63879,0.2800446,0.009751054,0.1635333,0.05686273,0.2044206,0.1097065,0.7241364,0.250027,0.2999739,0.9496669,142.7413,105.8866,106.8267,126.2514,58.27044
36.4266479966537,-5.79938345066399,21.73469,20.68986,20.31567,20.26464,20.15269,6,1.22106,1.188501,1.162756,1.06285,1.020693,1.655601,1.410924,1.20787,1.230282,1.759856,0.9439837,0.07867357,0.0002644136,0.08644179,0.1801559,0.05,0.5000717,0.7088425,0.9997792,0.05,54.64819,71.07961,65.04183,91.28446,83.46091,1.172589,0.1268328,0.0005108628,0.1303686,0.1296918,0.05,0.5580453,0.8286278,0.9998444,0.1499435,54.04465,71.16557,65.08856,91.46303,79.69293
36.3544758343121,-5.87235925238976,21.76711,21.00092,20.3353,19.967,19.83344,6,1.204375,1.15896,1.105762,1.048139,1.002173,1.125756,1.337106,1.273453,1.38976,0.8807046,0.3385562,0.1359117,2.146076E-05,0.07867961,0.1360988,0.05,0.9478523,0.7831386,0.2293027,0.05,176.0734,42.09838,62.2302,127.6151,92.8037,0.5056896,0.1995764,0.0002677502,0.1265833,0.1890901,0.08864118,0.9382643,0.8395371,0.2379037,0.2000103,176.0734,70.7782,62.25012,127.5578,91.51418
36.404560857557,-5.88940159522028,24.19462,21.82561,20.34907,19.29341,18.64936,6,1.214323,1.197473,1.105733,1.016099,1.03519,-9999,1.022248,1.349527,1.187718,1.369964,19.12865,1.333771E-07,0.008518049,0.006973109,0.1000103,0.05,0.4409878,0.393036,0.9496713,0.9256907,112.458,69.76244,64.55037,65.00842,41.06928,4.249511,0.0001248951,0.014077,0.006990936,0.1436278,0.05,0.3793328,0.2415111,0.9555022,0.9381074,113.2187,69.64858,64.03932,64.95367,40.51128
36.4668052947541,-5.82247269929679,26.39458,21.79423,20.41036,19.55828,19.02835,6,1.216033,1.201393,1.155877,1.02913,1.021664,2.344712,1.820523,1.428771,1.260763,1.160454,0.002929777,0.1429929,0.01431222,0,0.05651822,0.890304,0.09947853,0.6498373,0.839449,0.7310089,119.2938,72.8407,129.1556,66.34869,42.41118,0.0006309983,0.2155916,0.01416627,0.0003147126,0.06532361,0.9852102,0.1291723,0.7500604,0.5671868,0.7711927,119.1781,73.87096,129.255,66.34435,42.37641
36.5303637186849,-5.98264271579796,22.63462,21.287,20.41047,20.13043,19.82345,6,1.216226,1.12045,1.030897,0.9307306,0.9618723,1.839256,1.187549,1.093279,1.444033,1.52575,5.999882,0.0001384735,0.03729194,0.001106239,0.2288586,0.999819,0.6754372,0.9807141,0.2477698,0.09288546,119.8012,106.7432,133.2764,46.58715,13.55551,1.091349,0.00018849,0.04025184,0.0003438145,0.3100747,0.4500083,0.5378301,0.9936802,0.5406862,0.1461174,59.35923,106.7313,133.1255,46.62521,13.59378
36.4933810934257,-5.90583989811727,24.54974,21.81117,20.47043,19.62902,19.09323,6,1.215938,1.19,1.108502,0.9804314,1.010397,2.269284,1.362798,1.273637,1.059574,1.224476,19.12028,0.1686801,0.000160949,0.0002521702,0.005705449,0.05,0.500051,0.8347196,0.5313109,0.8362774,110.0482,48.19162,73.18298,63.49054,106.922,5.293537,0.1854726,0.0003440797,4.855192E-05,0.01361264,0.05,0.6915825,0.7254574,0.5371084,0.9443542,106.8718,50.91107,73.19807,63.47514,106.9069
36.5251020406882,-5.84167867936923,24.63465,25.11438,20.47786,24.3618,22.82691,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,-9999,1.223777,-9999,-9999,0.02389016,0.01944236,0.2468257,0,0.003109953,0.05,0.05,0.6500043,0.09540197,0.05799173,63.92774,102.4833,147.422,64.49413,82.71612,0.03960282,0.0396063,0.3707336,1.01543E-05,59.33498,0.05,0.05,0.6872226,0.1260361,0.05,63.56384,102.5676,148.0247,64.52055,87.22128
36.4911180926837,-5.92920149159164,23.23191,22.00488,20.48489,19.35455,18.74557,6,1.215398,1.178386,1.089985,0.9708399,1.002863,1.821741,1.263529,1.272927,1.37028,1.510519,17.91285,0.0002372648,0,0.01280795,0.02001525,0.05,0.3318852,0.7487341,0.26593,0.2506449,119.1534,40.42649,63.81947,68.12505,72.19488,5.66472,1.154023E-05,1.031999E-05,0.01560825,0.01688511,0.05,0.3953199,0.4429415,0.1003685,0.5479445,119.0253,40.41373,63.8917,67.23346,72.18319
36.3668727383494,-5.88638957496013,25.09093,21.97202,20.53644,19.25057,18.5121,6,1.207196,1.16743,1.098826,1.039805,1.001953,2.044541,1.452463,1.019024,1.325424,1.162545,29.67723,0.04294087,5.134857E-06,0.002196181,0.03213293,0.06494062,0.9998981,0.5123064,0.1977321,0.7387143,90.7781,70.18124,125.8723,132.7791,41.31818,10.77682,0.001047587,0,0.004696045,0.03972478,0.09997933,0.4115555,0.8001791,0.05,0.7915959,91.41403,70.00848,125.9474,132.8424,41.33866
36.494719388627,-5.83653259402703,24.70402,21.32424,20.59061,20.31261,20.03853,6,1.21094,1.201635,1.153147,1.011895,1.013229,1.722358,1.457229,1.722013,1.318424,1.165179,12.32153,0.07868054,0.1280943,0.04403687,0.3141238,0.05,0.2955766,0.1000724,0.8224148,0.3570449,114.1164,72.39333,127.185,71.85222,66.83014,5.29313,0.1261048,0.1960283,0.06781366,0.4106967,0.05,0.1442212,0.1855002,0.887647,0.4289884,115.8562,72.44181,126.6447,71.80132,67.65379
36.4251567966755,-5.9274627714245,22.39737,20.93101,20.59457,20.47094,20.30397,6,1.213838,1.191869,1.085068,0.9938231,1.015821,1.69543,1.471928,1.108337,1.119055,0.7923716,1.144776,0.1586097,4.152901E-06,5.789773E-05,0.002034102,0.05,0.6772561,0.6320155,0.5364219,0.2439099,161.4174,46.64869,103.2254,122.7702,41.88053,1.417291,0.2081328,0,8.358688E-05,0.0001179037,0.05,0.7269965,0.6332179,0.8046677,0.4489916,155.3992,46.36766,103.2547,122.8363,41.88829
36.4304147722134,-5.98716498151948,22.95133,22.03385,20.61458,19.78926,19.3462,6,1.231381,1.164794,1.041726,0.9770985,0.9658914,1.872023,1.463885,1.367284,1.561538,1.251198,29.67679,0.02726484,0.1019585,0.09557887,0.01050295,0.2891563,0.936294,0.1690444,0.2227173,0.7210897,149.2917,69.86111,32.46181,142.9891,37.96066,7.071838,0.02711044,0.139408,0.1371069,0.01309166,0.05,0.9746255,0.1948854,0.3621499,0.7533663,145.6981,69.87149,32.87883,142.8824,37.99762
36.5358728708371,-5.85142199922994,22.10601,20.90416,20.6159,20.4873,20.48058,6,1.204878,1.194164,1.151885,0.9924176,0.9860609,2.099082,1.331217,1.190296,0.8295866,0.5271609,0.5157673,0.1128348,0.03952884,0,0.002533574,0.05,0.05,0.9740107,0.05846741,0.05,61.38317,67.07272,130.5528,124.6067,42.07619,0.6279525,0.1688809,0.04387503,0.1052017,3.010716E-06,0.05,0.1340067,0.9817002,0.411516,0.05,57.49244,67.21078,130.3715,157.1362,42.07518
36.3914846863061,-5.88595703942539,23.1433,22.20204,20.6167,19.26486,18.51189,6,1.213306,1.1956,1.105228,1.022267,1.033379,-9999,1.055111,1.191581,1.258552,1.334031,0.8101273,0.0007699953,0,0.0507686,0.03554687,0.05,0.2897032,0.6941762,0.6856312,0.4469828,141.3712,40.26825,77.41515,131.3378,72.18928,1.085138,0.002310785,0.0003026546,0.05979814,0.05220618,0.05,0.09692444,0.5960699,0.7351083,0.4006203,140.7884,40.24262,77.53492,131.2446,72.18568
